julian_day,temperature
2448085,1362.3715 
2448086,1362.3385 
2448087,1362.2892 
2448088,1362.2210 
2448089,1362.0743 
2448090,1362.0873 
2448091,1361.8917 
2448092,1361.6944 
2448093,1361.4321 
2448094,1361.0705 
2448095,1360.9174 
2448096,1361.0290 
2448097,1361.0942 
2448098,1360.9884 
2448099,1361.3842 
2448100,1361.4875 
2448101,1361.5228 
2448102,1362.0923 
2448103,1361.6343 
2448104,1362.2708 
2448105,1362.0049 
2448106,1361.6791 
2448107,1361.6395 
2448108,1361.8435 
2448109,1361.7861 
2448110,1361.6978 
2448111,1361.6982 
2448112,1361.6698 
2448113,1361.6213 
2448114,1361.6496 
2448115,1361.8637 
2448116,1361.7234 
2448117,1361.7570 
2448118,1361.4604 
2448119,1361.4534 
2448120,1361.3276 
2448121,1361.2494 
2448122,1361.2742 
2448123,1360.9282 
2448124,1360.9494 
2448125,1360.1582 
2448126,1359.9359 
2448127,1360.0700 
2448128,1360.2079 
2448129,1360.5948 
2448130,1360.7825 
2448131,1361.1618 
2448132,1361.6572 
2448133,1361.7141 
2448134,1361.7997 
2448135,1361.7500 
2448136,1361.8123 
2448137,1361.8050 
2448138,1361.8532 
2448139,1361.9264 
2448140,1361.9313 
2448141,1361.9173 
2448142,1362.0062 
2448143,1362.0610 
2448144,1362.1645 
2448145,1362.2352 
2448146,1362.2755 
2448147,1362.1969 
2448148,1362.1244 
2448149,1361.9346 
2448150,1362.1092 
2448151,1362.1519 
2448152,1362.1263 
2448153,1362.1999 
2448154,1362.2554 
2448155,1362.1975 
2448156,1362.1528 
2448157,1362.2717 
2448158,1362.1928 
2448159,1362.1030 
2448160,1361.9998 
2448161,1361.9224 
2448162,1360.9853 
2448163,1361.8017 
2448164,1361.6913 
2448165,1361.7901 
2448166,1361.6312 
2448167,1361.3061 
2448168,1361.3349 
2448169,1361.4409 
2448170,1361.5680 
2448171,1361.7039 
2448172,1361.8468 
2448173,1361.7862 
2448174,1361.9423 
2448175,1361.6485 
2448176,1361.5531 
2448177,1361.3920 
2448178,1361.4695 
2448179,1361.4834 
2448180,1361.3250 
2448181,1361.6088 
2448182,1361.5510 
2448183,1361.9142 
2448184,1362.0209 
2448185,1362.1941 
2448186,1362.4284 
2448187,1362.5002 
2448188,1362.5224 
2448189,1362.4108 
2448190,1362.2230 
2448191,1362.1676 
2448192,1362.1338 
2448193,1361.9406 
2448194,1361.6807 
2448195,1361.5175 
2448196,1361.4199 
2448197,1361.2516 
2448198,1361.2726 
2448199,1360.9028 
2448200,1361.4718 
2448201,1361.6032 
2448202,1361.2369 
2448203,1361.3990 
2448204,1361.4475 
2448205,1361.7490 
2448206,1361.9055 
2448207,1361.9791 
2448208,1361.8176 
2448209,1361.9932 
2448210,1361.5197 
2448211,1361.0264 
2448212,1360.4640 
2448213,1359.7519 
2448214,1359.5257 
2448215,1359.5538 
2448216,1359.6209 
2448217,1359.7566 
2448218,1360.0637 
2448219,1360.2132 
2448220,1360.6766 
2448221,1360.9385 
2448222,1361.0429 
2448223,1361.0953 
2448224,1361.4366 
2448225,1361.5297 
2448226,1361.5223 
2448227,1361.5485 
2448228,1361.9259 
2448229,1361.7090 
2448230,1361.8203 
2448231,1362.0551 
2448232,1362.1085 
2448233,1362.1015 
2448234,1361.9909 
2448235,1362.0180 
2448236,1362.1411 
2448237,1361.9925 
2448238,1361.7705 
2448239,1361.1900 
2448240,1360.9373 
2448241,1360.7678 
2448242,1360.5443 
2448243,1360.3677 
2448244,1360.4475 
2448245,1360.6570 
2448246,1360.9211 
2448247,1361.0351 
2448248,1361.0983 
2448249,1361.0723 
2448250,1361.3993 
2448251,1361.4392 
2448252,1361.4680 
2448253,1361.5575 
2448254,1361.7469 
2448255,1361.9110 
2448256,1362.1937 
2448257,1361.9792 
2448258,1362.4608 
2448259,1362.3790 
2448260,1362.4353 
2448261,1362.3163 
2448262,1362.3931 
2448263,1362.2211 
2448264,1362.0889 
2448265,1361.8234 
2448266,1361.4813 
2448267,1361.1263 
2448268,1360.8873 
2448269,1360.7389 
2448270,1360.3543 
2448271,1360.5479 
2448272,1360.5657 
2448273,1360.3910 
2448274,1360.6741 
2448275,1360.8173 
2448276,1361.1737 
2448277,1361.4714 
2448278,1361.6596 
2448279,1361.4406 
2448280,1361.2553 
2448281,1361.0041 
2448282,1361.2419 
2448283,1361.1208 
2448284,1360.9282 
2448285,1360.7404 
2448286,1360.5899 
2448287,1359.2865 
2448288,1359.5367 
2448289,1359.7190 
2448290,1360.0486 
2448291,1360.9128 
2448292,1361.8420 
2448293,1361.8092 
2448294,1361.8580 
2448295,1361.9575 
2448296,1362.0064 
2448297,1361.7153 
2448298,1361.6485 
2448299,1361.7955 
2448300,1361.6405 
2448301,1361.5701 
2448302,1361.8531 
2448303,1361.7842 
2448304,1361.7988 
2448305,1361.8677 
2448306,1361.7841 
2448307,1361.2735 
2448308,1361.1699 
2448309,1360.9906 
2448310,1361.1557 
2448311,1361.2550 
2448312,1361.3589 
2448313,1361.8790 
2448314,1361.9867 
2448315,1362.0687 
2448316,1362.2692 
2448317,1362.0691 
2448318,1362.1563 
2448319,1362.6966 
2448320,1362.7760 
2448321,1362.7192 
2448322,1362.5385 
2448323,1362.3634 
2448324,1362.2676 
2448325,1362.1216 
2448326,1361.8969 
2448327,1361.9350 
2448328,1361.7696 
2448329,1362.0589 
2448330,1362.2921 
2448331,1362.1699 
2448332,1362.0836 
2448333,1362.3980 
2448334,1362.5524 
2448335,1362.2399 
2448336,1361.5987 
2448337,1361.6966 
2448338,1361.8815 
2448339,1361.0950 
2448340,1360.6235 
2448341,1360.6591 
2448342,1360.6888 
2448343,1360.9447 
2448344,1361.3925 
2448345,1361.8036 
2448346,1361.7944 
2448347,1361.8747 
2448348,1361.4085 
2448349,1361.4621 
2448350,1361.5563 
2448351,1361.9193 
2448352,1361.9854 
2448353,1362.2949 
2448354,1362.7316 
2448355,1362.9124 
2448356,1362.8540 
2448357,1362.8247 
2448358,1362.7866 
2448359,1362.6826 
2448360,1362.5153 
2448361,1362.2693 
2448362,1362.4320 
2448363,1362.7739 
2448364,1362.8212 
2448365,1362.7943 
2448366,1362.8125 
2448367,1362.9056 
2448368,1362.9440 
2448369,1362.8290 
2448370,1362.4544 
2448371,1362.2198 
2448372,1362.0519 
2448373,1361.8607 
2448374,1361.7717 
2448375,1361.7448 
2448376,1361.6461 
2448377,1361.8483 
2448378,1362.0095 
2448379,1362.2700 
2448380,1362.4325 
2448381,1362.4091 
2448382,1362.0400 
2448383,1361.5636 
2448384,1361.1050 
2448385,1360.6998 
2448386,1360.5614 
2448387,1360.9329 
2448388,1361.4057 
2448389,1361.3504 
2448390,1361.4237 
2448391,1361.8014 
2448392,1361.8730 
2448393,1361.9699 
2448394,1362.0932 
2448395,1361.9646 
2448396,1362.0556 
2448397,1361.9325 
2448398,1361.8226 
2448399,1361.8804 
2448400,1361.7663 
2448401,1361.6739 
2448402,1361.5242 
2448403,1361.0942 
2448404,1361.1950 
2448405,1361.6971 
2448406,1361.6729 
2448407,1362.1108 
2448408,1362.4734 
2448409,1361.5778 
2448410,1361.7381 
2448411,1361.7428 
2448412,1361.3892 
2448413,1361.2964 
2448414,1361.0460 
2448415,1361.0637 
2448416,1360.7391 
2448417,1360.6834 
2448418,1361.0318 
2448419,1361.2092 
2448420,1361.1195 
2448421,1361.3497 
2448422,1361.4969 
2448423,1361.8422 
2448424,1361.9607 
2448425,1361.9328 
2448426,1361.8159 
2448427,1361.6857 
2448428,1361.7550 
2448429,1361.8553 
2448430,1361.9552 
2448431,1362.2169 
2448432,1362.4337 
2448433,1362.3902 
2448434,1362.2783 
2448435,1362.0583 
2448436,1361.8390 
2448437,1361.7370 
2448438,1361.8666 
2448439,1361.8980 
2448440,1362.0361 
2448441,1362.2328 
2448442,1362.4775 
2448443,1362.3509 
2448444,1362.5111 
2448445,1362.5074 
2448446,1362.4984 
2448447,1362.4682 
2448448,1362.3179 
2448449,1362.3776 
2448450,1362.0095 
2448451,1361.7264 
2448452,1361.5954 
2448453,1361.6041 
2448454,1361.8579 
2448455,1361.8772 
2448456,1361.9680 
2448457,1362.0009 
2448458,1361.7662 
2448459,1361.5492 
2448460,1361.5231 
2448461,1361.0928 
2448462,1361.1585 
2448463,1361.0324 
2448464,1361.1792 
2448465,1361.4269 
2448466,1361.7496 
2448467,1361.9637 
2448468,1362.0470 
2448469,1362.2508 
2448470,1362.1556 
2448471,1362.0400 
2448472,1361.7599 
2448473,1361.9471 
2448474,1361.9411 
2448475,1362.1561 
2448476,1362.2620 
2448477,1362.3044 
2448478,1362.2895 
2448479,1362.1182 
2448480,1361.9571 
2448481,1361.9185 
2448482,1361.8474 
2448483,1361.8008 
2448484,1361.8040 
2448485,1361.4519 
2448486,1361.2132 
2448487,1361.2023 
2448488,1361.3381 
2448489,1361.5348 
2448490,1361.4006 
2448491,1361.7147 
2448492,1361.9293 
2448493,1362.2228 
2448494,1362.4271 
2448495,1362.2809 
2448496,1362.0579 
2448497,1361.9308 
2448498,1361.7553 
2448499,1361.6291 
2448500,1361.8240 
2448501,1362.0017 
2448502,1362.2378 
2448503,1362.2120 
2448504,1361.9972 
2448505,1361.8732 
2448506,1361.8407 
2448507,1361.6474 
2448508,1361.6701 
2448509,1361.5522 
2448510,1361.5363 
2448511,1361.6771 
2448512,1362.0710 
2448513,1362.2972 
2448514,1362.6535 
2448515,1362.8703 
2448516,1362.9608 
2448517,1362.9557 
2448518,1362.7955 
2448519,1362.6859 
2448520,1362.6463 
2448521,1362.6665 
2448522,1362.6507 
2448523,1362.7185 
2448524,1362.7448 
2448525,1362.5760 
2448526,1362.1534 
2448527,1361.9346 
2448528,1361.7226 
2448529,1361.3736 
2448530,1360.9330 
2448531,1360.5726 
2448532,1360.5061 
2448533,1360.4692 
2448534,1360.6066 
2448535,1360.7515 
2448536,1361.0935 
2448537,1361.8743 
2448538,1361.9875 
2448539,1362.1419 
2448540,1362.1791 
2448541,1362.1955 
2448542,1362.1888 
2448543,1362.1696 
2448544,1362.2065 
2448545,1362.3454 
2448546,1362.2503 
2448547,1362.2511 
2448548,1362.3106 
2448549,1362.4232 
2448550,1362.3545 
2448551,1362.2315 
2448552,1362.0116 
2448553,1361.5771 
2448554,1360.9684 
2448555,1360.3660 
2448556,1360.4534 
2448557,1360.2375 
2448558,1360.3143 
2448559,1360.4281 
2448560,1360.4512 
2448561,1360.7546 
2448562,1361.2787 
2448563,1361.8453 
2448564,1362.1796 
2448565,1362.0813 
2448566,1361.9576 
2448567,1361.8098 
2448568,1361.9926 
2448569,1362.0358 
2448570,1361.9207 
2448571,1361.9073 
2448572,1360.7148 
2448573,1361.8456 
2448574,1361.7927 
2448575,1361.9031 
2448576,1361.8946 
2448577,1362.0381 
2448578,1362.0239 
2448579,1361.5223 
2448580,1362.0306 
2448581,1362.1011 
2448582,1362.2071 
2448583,1362.2479 
2448584,1362.2002 
2448585,1362.2476 
2448586,1362.4216 
2448587,1362.1322 
2448588,1361.8573 
2448589,1361.8317 
2448590,1361.7308 
2448591,1361.7385 
2448592,1361.7090 
2448593,1361.6470 
2448594,1361.7326 
2448595,1361.6532 
2448596,1361.7095 
2448597,1361.5634 
2448598,1361.4266 
2448599,1361.5249 
2448600,1360.9857 
2448601,1361.1111 
2448602,1361.1342 
2448603,1361.0010 
2448604,1361.0995 
2448605,1360.9604 
2448606,1360.9551 
2448607,1361.1444 
2448608,1361.2324 
2448609,1361.4281 
2448610,1361.7583 
2448611,1361.5668 
2448612,1361.5806 
2448613,1361.4513 
2448614,1361.0167 
2448615,1360.6045 
2448616,1360.6497 
2448617,1360.6576 
2448618,1360.2368 
2448619,1360.3661 
2448620,1360.5968 
2448621,1361.1851 
2448622,1361.8333 
2448623,1361.8161 
2448624,1361.7171 
2448625,1361.7215 
2448626,1361.5587 
2448627,1361.6035 
2448628,1361.5691 
2448629,1361.5726 
2448630,1361.3668 
2448631,1361.6996 
2448632,1361.2093 
2448633,1362.0262 
2448634,1362.2606 
2448635,1362.1938 
2448636,1362.1627 
2448637,1362.1649 
2448638,1362.1774 
2448639,1362.1611 
2448640,1362.2800 
2448641,1362.2760 
2448642,1362.3069 
2448643,1362.3573 
2448644,1362.2942 
2448645,1362.3171 
2448646,1362.2142 
2448647,1362.2527 
2448648,1362.0325 
2448649,1361.4934 
2448650,1361.4941 
2448651,1361.3512 
2448652,1361.4764 
2448653,1361.2194 
2448654,1361.5751 
2448655,1361.7621 
2448656,1361.8023 
2448657,1361.9871 
2448658,1362.0859 
2448659,1362.1366 
2448660,1362.0334 
2448661,1362.1043 
2448662,1361.9654 
2448663,1361.6227 
2448664,1361.3485 
2448665,1361.5271 
2448666,1361.5418 
2448667,1361.7070 
2448668,1361.5943 
2448669,1361.7307 
2448670,1361.8124 
2448671,1362.1591 
2448672,1362.0868 
2448673,1362.1550 
2448674,1362.1319 
2448675,1362.0072 
2448676,1361.5464 
2448677,1361.5578 
2448678,1361.4157 
2448679,1361.6701 
2448680,1361.9299 
2448681,1362.2668 
2448682,1362.3934 
2448683,1362.6162 
2448684,1362.6540 
2448685,1362.5703 
2448686,1362.3175 
2448687,1362.3190 
2448688,1362.2559 
2448689,1362.3116 
2448690,1362.2721 
2448691,1362.1923 
2448692,1362.2560 
2448693,1362.4080 
2448694,1362.3932 
2448695,1362.3529 
2448696,1362.2959 
2448697,1362.3342 
2448698,1362.2991 
2448699,1362.3771 
2448700,1362.3222 
2448701,1362.3701 
2448702,1362.3060 
2448703,1362.4297 
2448704,1362.5042 
2448705,1362.5777 
2448706,1362.6536 
2448707,1362.4079 
2448708,1361.9990 
2448709,1361.6351 
2448710,1361.4309 
2448711,1361.0372 
2448712,1360.7027 
2448713,1360.9461 
2448714,1361.1211 
2448715,1361.4634 
2448716,1361.7306 
2448717,1361.8781 
2448718,1361.6755 
2448719,1361.7829 
2448720,1361.8880 
2448721,1361.8791 
2448722,1362.0192 
2448723,1362.0999 
2448724,1362.0947 
2448725,1362.0876 
2448726,1361.9906 
2448727,1362.0040 
2448728,1361.9992 
2448729,1362.1782 
2448730,1362.0617 
2448731,1362.1116 
2448732,1362.0067 
2448733,1361.7531 
2448734,1362.0581 
2448735,1361.9552 
2448736,1362.1502 
2448737,1362.0701 
2448738,1362.2175 
2448739,1362.2358 
2448740,1362.2354 
2448741,1362.0075 
2448742,1361.8007 
2448743,1361.6100 
2448744,1361.4597 
2448745,1361.5714 
2448746,1361.5677 
2448747,1361.5517 
2448748,1361.5542 
2448749,1361.4643 
2448750,1361.6936 
2448751,1361.6822 
2448752,1361.6602 
2448753,1361.7822 
2448754,1361.7678 
2448755,1361.9329 
2448756,1362.0754 
2448757,1362.0531 
2448758,1362.1283 
2448759,1362.2253 
2448760,1362.2073 
2448761,1362.3060 
2448762,1362.1986 
2448763,1361.8060 
2448764,1361.5918 
2448765,1361.3903 
2448766,1361.5784 
2448767,1361.5796 
2448768,1361.5880 
2448769,1361.6364 
2448770,1361.5158 
2448771,1361.5994 
2448772,1361.7021 
2448773,1361.6858 
2448774,1361.6606 
2448775,1361.4987 
2448776,1361.4073 
2448777,1361.3454 
2448778,1361.4005 
2448779,1361.4772 
2448780,1361.5515 
2448781,1361.5374 
2448782,1361.5687 
2448783,1361.6480 
2448784,1361.8154 
2448785,1361.8335 
2448786,1361.9004 
2448787,1361.9790 
2448788,1362.0104 
2448789,1362.1204 
2448790,1362.0166 
2448791,1361.9468 
2448792,1362.0222 
2448793,1361.8654 
2448794,1361.8655 
2448795,1361.8232 
2448796,1361.4216 
2448797,1361.0590 
2448798,1360.9633 
2448799,1361.0823 
2448800,1361.4197 
2448801,1361.4015 
2448802,1361.4406 
2448803,1361.2951 
2448804,1361.1393 
2448805,1361.0224 
2448806,1361.0137 
2448807,1361.1681 
2448808,1361.1636 
2448809,1361.3239 
2448810,1361.2199 
2448811,1361.2585 
2448812,1361.3334 
2448813,1361.2814 
2448814,1361.2596 
2448815,1361.3142 
2448816,1361.1410 
2448817,1361.1013 
2448818,1361.4759 
2448819,1361.4626 
2448820,1361.4937 
2448821,1361.7264 
2448822,1362.1789 
2448823,1361.7784 
2448824,1361.7279 
2448825,1361.6554 
2448826,1361.4872 
2448827,1361.4643 
2448828,1361.3896 
2448829,1361.3311 
2448830,1361.3228 
2448831,1361.2529 
2448832,1361.2793 
2448833,1361.3043 
2448834,1361.3139 
2448835,1361.3393 
2448836,1361.3866 
2448837,1361.3513 
2448838,1361.2767 
2448839,1361.2590 
2448840,1361.4621 
2448841,1361.4900 
2448842,1361.3901 
2448843,1361.4585 
2448844,1361.6828 
2448845,1361.7967 
2448846,1361.7044 
2448847,1361.6959 
2448848,1361.4949 
2448849,1361.3898 
2448850,1361.2625 
2448851,1361.2018 
2448852,1360.8319 
2448853,1360.9755 
2448854,1360.5069 
2448855,1360.4544 
2448856,1360.6574 
2448857,1360.9891 
2448858,1361.0843 
2448859,1361.3818 
2448860,1361.3864 
2448861,1361.4411 
2448862,1361.4528 
2448863,1361.5259 
2448864,1361.5134 
2448865,1361.6806 
2448866,1361.6368 
2448867,1361.6538 
2448868,1361.5675 
2448869,1361.5913 
2448870,1361.5880 
2448871,1361.5384 
2448872,1361.4490 
2448873,1361.3187 
2448874,1361.4436 
2448875,1361.6208 
2448876,1361.7257 
2448877,1361.6584 
2448878,1361.6146 
2448879,1361.5546 
2448880,1361.5152 
2448881,1361.6190 
2448882,1361.5002 
2448883,1361.3247 
2448884,1361.3843 
2448885,1361.5785 
2448886,1361.6404 
2448887,1361.3687 
2448888,1361.3481 
2448889,1361.3014 
2448890,1361.3589 
2448891,1361.3982 
2448892,1361.2337 
2448893,1361.2382 
2448894,1361.0951 
2448895,1361.0670 
2448896,1361.2139 
2448897,1361.2114 
2448898,1361.4279 
2448899,1361.4796 
2448900,1361.6726 
2448901,1361.5043 
2448902,1361.5592 
2448903,1361.6086 
2448904,1361.6251 
2448905,1361.6738 
2448906,1361.8165 
2448907,1361.7007 
2448908,1361.5913 
2448909,1361.5834 
2448910,1361.6330 
2448911,1361.4947 
2448912,1361.4807 
2448913,1361.4687 
2448914,1361.4103 
2448915,1361.3273 
2448916,1360.8191 
2448917,1360.6988 
2448918,1360.6624 
2448919,1360.8246 
2448920,1360.5498 
2448921,1360.5901 
2448922,1360.3671 
2448923,1360.4116 
2448924,1360.3692 
2448925,1360.6131 
2448926,1360.7823 
2448927,1361.3940 
2448928,1361.4511 
2448929,1361.4348 
2448930,1361.4084 
2448931,1361.3437 
2448932,1361.1356 
2448933,1361.0204 
2448934,1360.9341 
2448935,1360.9473 
2448936,1360.7905 
2448937,1360.8023 
2448938,1360.9837 
2448939,1361.1186 
2448940,1361.2752 
2448941,1361.4179 
2448942,1361.5178 
2448943,1361.5796 
2448944,1361.7239 
2448945,1361.4935 
2448946,1361.5515 
2448947,1361.5407 
2448948,1361.6577 
2448949,1361.4182 
2448950,1361.5159 
2448951,1361.5579 
2448952,1361.4852 
2448953,1361.5639 
2448954,1361.4432 
2448955,1361.4519 
2448956,1361.5440 
2448957,1361.4883 
2448958,1361.2923 
2448959,1361.4460 
2448960,1361.4642 
2448961,1361.5024 
2448962,1361.3708 
2448963,1361.4438 
2448964,1361.4469 
2448965,1361.6348 
2448966,1361.6916 
2448967,1361.4882 
2448968,1361.1913 
2448969,1361.1210 
2448970,1361.2472 
2448971,1361.4267 
2448972,1361.5267 
2448973,1361.7718 
2448974,1361.8892 
2448975,1361.8694 
2448976,1361.8013 
2448977,1361.7596 
2448978,1361.7581 
2448979,1361.8375 
2448980,1361.8805 
2448981,1361.9611 
2448982,1361.9227 
2448983,1361.7779 
2448984,1361.6354 
2448985,1361.5073 
2448986,1361.5609 
2448987,1361.4755 
2448988,1361.5009 
2448989,1361.3891 
2448990,1361.3791 
2448991,1361.2863 
2448992,1361.3180 
2448993,1361.3286 
2448994,1361.4100 
2448995,1361.5019 
2448996,1361.6229 
2448997,1361.7283 
2448998,1361.7950 
2448999,1361.8438 
2449000,1361.7110 
2449001,1361.6918 
2449002,1361.5752 
2449003,1361.5752 
2449004,1361.5641 
2449005,1361.5207 
2449006,1361.6454 
2449007,1361.5360 
2449008,1361.8439 
2449009,1361.7947 
2449010,1361.7173 
2449011,1361.6176 
2449012,1361.7013 
2449013,1361.5740 
2449014,1361.4549 
2449015,1361.4600 
2449016,1361.3984 
2449017,1361.5043 
2449018,1361.4297 
2449019,1361.3716 
2449020,1361.3399 
2449021,1361.4787 
2449022,1361.3459 
2449023,1361.1152 
2449024,1360.6524 
2449025,1360.5248 
2449026,1360.5492 
2449027,1360.3798 
2449028,1360.2312 
2449029,1360.3286 
2449030,1360.5161 
2449031,1360.8207 
2449032,1361.0690 
2449033,1361.2613 
2449034,1361.4231 
2449035,1361.6014 
2449036,1361.5629 
2449037,1361.6222 
2449038,1361.5777 
2449039,1361.5341 
2449040,1361.3399 
2449041,1361.1716 
2449042,1361.0354 
2449043,1361.1896 
2449044,1361.2159 
2449045,1361.3556 
2449046,1361.2766 
2449047,1361.3492 
2449048,1361.4550 
2449049,1361.4800 
2449050,1361.4355 
2449051,1361.4771 
2449052,1361.5148 
2449053,1361.3531 
2449054,1361.0900 
2449055,1360.7665 
2449056,1361.0769 
2449057,1361.1135 
2449058,1361.2792 
2449059,1361.4181 
2449060,1361.3485 
2449061,1361.5377 
2449062,1361.6443 
2449063,1361.6193 
2449064,1361.3823 
2449065,1361.6159 
2449066,1361.5847 
2449067,1361.6448 
2449068,1361.7827 
2449069,1361.4892 
2449070,1361.6320 
2449071,1361.7108 
2449072,1361.6524 
2449073,1361.6739 
2449074,1361.5727 
2449075,1361.5736 
2449076,1361.5689 
2449077,1361.5872 
2449078,1361.6740 
2449079,1361.6527 
2449080,1361.4536 
2449081,1361.8289 
2449082,1361.4870 
2449083,1361.3787 
2449084,1361.1270 
2449085,1360.9987 
2449086,1361.2477 
2449087,1361.2381 
2449088,1361.4396 
2449089,1361.5692 
2449090,1361.3877 
2449091,1361.3675 
2449092,1361.5580 
2449093,1361.4705 
2449094,1361.4752 
2449095,1361.4502 
2449096,1361.3253 
2449097,1361.3960 
2449098,1361.1266 
2449099,1361.2105 
2449100,1361.2378 
2449101,1361.3305 
2449102,1361.4983 
2449103,1361.7829 
2449104,1361.8139 
2449105,1361.8277 
2449106,1361.9456 
2449107,1361.8699 
2449108,1361.8072 
2449109,1361.7053 
2449110,1361.6227 
2449111,1361.5722 
2449112,1361.6438 
2449113,1361.3894 
2449114,1361.5548 
2449115,1361.1122 
2449116,1360.6085 
2449117,1360.4864 
2449118,1360.5214 
2449119,1360.7987 
2449120,1361.0684 
2449121,1361.3722 
2449122,1361.5660 
2449123,1361.5269 
2449124,1361.3983 
2449125,1361.3328 
2449126,1361.3833 
2449127,1361.3170 
2449128,1361.5330 
2449129,1361.4199 
2449130,1361.4326 
2449131,1361.4417 
2449132,1361.4899 
2449133,1361.6735 
2449134,1361.6077 
2449135,1361.5194 
2449136,1361.4246 
2449137,1361.3456 
2449138,1361.2381 
2449139,1361.3793 
2449140,1361.4537 
2449141,1361.3888 
2449142,1361.4692 
2449143,1361.5544 
2449144,1361.3951 
2449145,1361.3509 
2449146,1361.2046 
2449147,1361.1091 
2449148,1361.2018 
2449149,1361.1995 
2449150,1361.2244 
2449151,1361.1726 
2449152,1361.0267 
2449153,1361.0389 
2449154,1361.3080 
2449155,1361.3171 
2449156,1361.3196 
2449157,1361.2227 
2449158,1361.4375 
2449159,1361.3952 
2449160,1361.2984 
2449161,1361.3632 
2449162,1361.4820 
2449163,1361.4989 
2449164,1361.4098 
2449165,1361.6170 
2449166,1361.5811 
2449167,1361.6278 
2449168,1361.3304 
2449169,1361.4254 
2449170,1361.5119 
2449171,1361.5822 
2449172,1361.4474 
2449173,1361.4039 
2449174,1361.4234 
2449175,1361.3576 
2449176,1361.1960 
2449177,1361.0119 
2449178,1361.0687 
2449179,1361.0716 
2449180,1361.1066 
2449181,1361.1322 
2449182,1361.0161 
